Sentence #,Word,POS,Tag 
Sentence: 279,hurt,VERB,BF
Sentence: 279,.,PUNCT,O
Sentence: 280,I,PRON,O
Sentence: 280,did,AUX,O
Sentence: 280,a,DET,O
Sentence: 280,leg,NOUN,BE
Sentence: 280,workout,NOUN,IE
Sentence: 280,including,VERB,O
Sentence: 280,squats,NOUN,O
Sentence: 280,and,CCONJ,O
Sentence: 280,lunges,NOUN,O
Sentence: 280,.,PUNCT,O
Sentence: 280,My,DET,O
Sentence: 280,legs,NOUN,O
Sentence: 280,were,AUX,O
Sentence: 280,shaking,VERB,BF
Sentence: 280,after,ADP,O
Sentence: 280,the,DET,O
Sentence: 280,workout,NOUN,IE
Sentence: 280,",",PUNCT,O
Sentence: 280,it,PRON,O
Sentence: 280,was,AUX,O
Sentence: 280,very,ADV,O
Sentence: 280,difficult,ADJ,BF
Sentence: 280,.,PUNCT,O
Sentence: 281,i,PRON,O
Sentence: 281,rode,VERB,O
Sentence: 281,a,DET,O
Sentence: 281,bike,NOUN,BE
Sentence: 281,in,ADP,O
Sentence: 281,gym,NOUN,O
Sentence: 281,7,NUM,O
Sentence: 281,miles,NOUN,O
Sentence: 281,i,PRON,O
Sentence: 281,felt,VERB,O
Sentence: 281,great,ADJ,BF
Sentence: 282,30,NUM,O
Sentence: 282,minutes,NOUN,O
Sentence: 282,on,ADP,O
Sentence: 282,a,DET,O
Sentence: 282,treadmill,NOUN,BE
Sentence: 282,i,PRON,O
Sentence: 282,felt,VERB,O
Sentence: 282,satisfied,ADJ,BF
Sentence: 283,I,PRON,O
Sentence: 283,love,VERB,O
Sentence: 283,to,PART,O
Sentence: 283,do,AUX,O
Sentence: 283,swimming,NOUN,BE
Sentence: 283,I,PRON,O
Sentence: 283,feel,VERB,O
Sentence: 283,great,ADJ,BF
Sentence: 284,I,PRON,O
Sentence: 284,love,VERB,O
Sentence: 284,to,PART,O
Sentence: 284,play,VERB,O
Sentence: 284,tennis,NOUN,BE
Sentence: 284,It,PRON,O
Sentence: 284,feels,VERB,O
Sentence: 284,great,ADJ,BF
Sentence: 285,I,PRON,O
Sentence: 285,just,ADV,O
Sentence: 285,completed,VERB,O
Sentence: 285,60,NUM,O
Sentence: 285,minutes,NOUN,O
Sentence: 285,on,ADP,O
Sentence: 285,the,DET,O
Sentence: 285,treadmill,NOUN,BE
Sentence: 285,.,PUNCT,O
Sentence: 285,I,PRON,O
Sentence: 285,feel,VERB,O
Sentence: 285,great,ADJ,BF
Sentence: 285,!,PUNCT,O
Sentence: 286,My,DET,O
Sentence: 286,next,ADJ,O
Sentence: 286,workout,NOUN,O
Sentence: 286,was,AUX,O
Sentence: 286,the,DET,O
Sentence: 286,row,NOUN,BE
Sentence: 286,machine,NOUN,O
Sentence: 286,.,PUNCT,O
Sentence: 286,My,DET,O
Sentence: 286,shoulders,NOUN,O
Sentence: 286,feel,VERB,O
Sentence: 286,fatigued,ADJ,BF
Sentence: 286,.,PUNCT,O
Sentence: 287,I,PRON,O
Sentence: 287,have,AUX,O
Sentence: 287,just,ADV,O
Sentence: 287,done,VERB,O
Sentence: 287,20,NUM,O
Sentence: 287,push,NOUN,BE
Sentence: 287,ups,NOUN,IE
Sentence: 287, ,SPACE,O
Sentence: 287,My,DET,O
Sentence: 287,body,NOUN,O
Sentence: 287,feels,VERB,O
Sentence: 287,ready,ADJ,BF
Sentence: 287,for,ADP,O
Sentence: 287,next,ADJ,O
Sentence: 287,excercise,NOUN,O
Sentence: 287,.,PUNCT,O
Sentence: 288,I,PRON,O
Sentence: 288,did,AUX,O
Sentence: 288,20,NUM,O
Sentence: 288,pull,VERB,BE
Sentence: 288,up,ADP,IE
Sentence: 288,yesterday,NOUN,O
Sentence: 288,.,PUNCT,O
Sentence: 288, ,SPACE,O
Sentence: 288,My,DET,O
Sentence: 288,arms,NOUN,O
Sentence: 288,are,AUX,O
Sentence: 288,tired,ADJ,BF
Sentence: 288,now,ADV,O
Sentence: 288,.,PUNCT,O
Sentence: 289,Ijust,PROPN,O
Sentence: 289,finished,VERB,O
Sentence: 289,doing,VERB,O
Sentence: 289,a,DET,O
Sentence: 289,plank,NOUN,BE
Sentence: 289,for,ADP,O
Sentence: 289,3,NUM,O
Sentence: 289,minutes,NOUN,O
Sentence: 289,I,PRON,O
Sentence: 289,felt,VERB,O
Sentence: 289,good,ADJ,BF
Sentence: 289,after,ADP,O
Sentence: 289,doing,VERB,O
Sentence: 289,it,PRON,O
Sentence: 290,[,PUNCT,O
Sentence: 290,Idid,PROPN,O
Sentence: 290,a,DET,O
Sentence: 290,plank,NOUN,BE
Sentence: 290,running,NOUN,O
Sentence: 290,in,ADP,O
Sentence: 290,place,NOUN,O
Sentence: 290,for,ADP,O
Sentence: 290,1,NUM,O
Sentence: 290,minute,NOUN,O
Sentence: 290,I,PRON,O
Sentence: 290,felt,VERB,O
Sentence: 290,good,ADJ,BF
Sentence: 291,I,PRON,O
Sentence: 291,walked,VERB,BE
Sentence: 291,18,NUM,O
Sentence: 291,holes,NOUN,O
Sentence: 291,of,ADP,O
Sentence: 291,golf,NOUN,O
Sentence: 291,carrying,VERB,BE
Sentence: 291,my,DET,O
Sentence: 291,golf,NOUN,O
Sentence: 291,bag,NOUN,O
Sentence: 291,around,ADP,O
Sentence: 291,the,DET,O
Sentence: 291,course,NOUN,O
Sentence: 291,.,PUNCT,O
Sentence: 291,I,PRON,O
Sentence: 291,am,AUX,O
Sentence: 291,sore,ADJ,BF
Sentence: 291,all,ADV,O
Sentence: 291,over,ADV,O
Sentence: 291,.,PUNCT,O
Sentence: 292,I,PRON,O
Sentence: 292,ran,VERB,BE
Sentence: 292,two,NUM,O
Sentence: 292,miles,NOUN,O
Sentence: 292,on,ADP,O
Sentence: 292,a,DET,O
Sentence: 292,treadmill,NOUN,O
Sentence: 292,I,PRON,O
Sentence: 292,was,AUX,O
Sentence: 292,really,ADV,O
Sentence: 292,out,SCONJ,BF
Sentence: 292,of,ADP,IF
Sentence: 292,breath,NOUN,IF
Sentence: 292,and,CCONJ,O
Sentence: 292,felt,VERB,O
Sentence: 292,exhausted,ADJ,BF
Sentence: 292,and,CCONJ,O
Sentence: 292,sweaty,NOUN,BF
Sentence: 292,.,PUNCT,O
Sentence: 293,I,PRON,O
Sentence: 293,did,AUX,O
Sentence: 293,50,NUM,O
Sentence: 293,jumping,NOUN,BE
Sentence: 293,jacks,NOUN,IE
Sentence: 293,.,PUNCT,O
Sentence: 293,I,PRON,O
Sentence: 293,felt,VERB,O
Sentence: 293,great,ADJ,BF
Sentence: 293,!,PUNCT,O
Sentence: 294,I,PRON,O
Sentence: 294,did,AUX,O
Sentence: 294,5,NUM,O
Sentence: 294,pushups,NOUN,BE
Sentence: 294,.,PUNCT,O
Sentence: 294,my,DET,O
Sentence: 294,arms,NOUN,O
Sentence: 294,were,AUX,O
Sentence: 294,tired,ADJ,BF
Sentence: 294,!,PUNCT,O
Sentence: 294,!,PUNCT,O
Sentence: 295,I,PRON,O
Sentence: 295,do,AUX,O
Sentence: 295,Walking,VERB,BE
Sentence: 295,I,PRON,O
Sentence: 295,felt,VERB,O
Sentence: 295,Very,ADV,BF
Sentence: 295,tired,ADJ,IF
Sentence: 296,I,PRON,O
Sentence: 296,do,AUX,O
Sentence: 296,Jogging,PROPN,BE
Sentence: 296,I,PRON,O
Sentence: 296,felt,VERB,O
Sentence: 296,Very,ADV,BF
Sentence: 296,Tired,ADJ,IF
Sentence: 297,i,PRON,O
Sentence: 297,did,AUX,O
Sentence: 297,50,NUM,O
Sentence: 297,squats,NOUN,BE
Sentence: 297,i,PRON,O
Sentence: 297,feel,VERB,O
Sentence: 297,very,ADV,O
Sentence: 297,tired,ADJ,BF
Sentence: 297,and,CCONJ,O
Sentence: 297,sore,ADJ,BF
Sentence: 298,i,PRON,O
Sentence: 298,ran,VERB,BE
Sentence: 298,1,NUM,O
Sentence: 298,mile,NOUN,O
Sentence: 298,around,ADP,O
Sentence: 298,the,DET,O
Sentence: 298,track,NOUN,O
Sentence: 298,i,PRON,O
Sentence: 298,feel,VERB,O
Sentence: 298,sick,ADJ,BF
Sentence: 298,to,ADP,O
Sentence: 298,my,DET,O
Sentence: 298,stomach,NOUN,O
Sentence: 299,I,PRON,O
Sentence: 299,just,ADV,O
Sentence: 299,did,AUX,O
Sentence: 299,a,DET,O
Sentence: 299,warm,ADJ,BE
Sentence: 299,up,ADP,IE
Sentence: 299,exercise,NOUN,O
Sentence: 299,.,PUNCT,O
Sentence: 299,It,PRON,O
Sentence: 299,felt,VERB,O
Sentence: 299,very,ADV,O
Sentence: 299,productive,ADJ,BF
Sentence: 299,.,PUNCT,O
Sentence: 300,I,PRON,O
Sentence: 300,just,ADV,O
Sentence: 300,did,AUX,O
Sentence: 300,a,DET,O
Sentence: 300,warm,ADJ,O
Sentence: 300,up,ADP,O
Sentence: 300,set,NOUN,O
Sentence: 300,of,ADP,O
Sentence: 300,lifting,NOUN,BE
Sentence: 300,.,PUNCT,O
Sentence: 300,It,PRON,O
Sentence: 300,felt,VERB,O
Sentence: 300,like,SCONJ,O
Sentence: 300,burning,VERB,BF
Sentence: 300,.,PUNCT,O
Sentence: 301,I,PRON,O
Sentence: 301,made,VERB,O
Sentence: 301,50,NUM,O
Sentence: 301,push,NOUN,BE
Sentence: 301,ups,NOUN,IE
Sentence: 301,in,ADP,O
Sentence: 301,a,DET,O
Sentence: 301,row,NOUN,O
Sentence: 301,It,PRON,O
Sentence: 301,was,AUX,O
Sentence: 301,exhausting,VERB,BF
Sentence: 302,I,PRON,O
Sentence: 302,made,VERB,O
Sentence: 302,3,NUM,O
Sentence: 302,sets,NOUN,O
Sentence: 302,of,ADP,O
Sentence: 302,parallel,ADJ,BE
Sentence: 302,bar,NOUN,IE
Sentence: 302,dips,NOUN,IE
Sentence: 302,I,PRON,O
Sentence: 302,'m,AUX,O
Sentence: 302,really,ADV,O
Sentence: 302,tired,ADJ,BF
Sentence: 303,I,PRON,O
Sentence: 303,just,ADV,O
Sentence: 303,did,AUX,O
Sentence: 303,chest,NOUN,BE
Sentence: 303,volume,NOUN,IE
Sentence: 303,workout,NOUN,O
Sentence: 303,1,NUM,O
Sentence: 303,Fatigued,VERB,BF
Sentence: 303,from,ADP,O
Sentence: 303,the,DET,O
Sentence: 303,finisher,ADJ,O
Sentence: 303,need,NOUN,O
Sentence: 303,nutrition,NOUN,O
Sentence: 303,fast,ADV,O
Sentence: 304,Squat,PROPN,BE
Sentence: 304,Bar,PROPN,O
Sentence: 304,Speed,PROPN,O
Sentence: 304,workout,NOUN,O
Sentence: 304,one,NUM,O
Sentence: 304,Good,NOUN,BF
Sentence: 304,can,VERB,O
Sentence: 304,get,AUX,O
Sentence: 304,through,ADP,O
Sentence: 304,30,NUM,O
Sentence: 304,minutes,NOUN,O
Sentence: 304,of,ADP,O
Sentence: 304,plyos,PROPN,O
Sentence: 305,I,PRON,O
Sentence: 305,ran,VERB,BE
Sentence: 305,for,ADP,O
Sentence: 305,4,NUM,O
Sentence: 305,miles,NOUN,O
Sentence: 305,today,NOUN,O
Sentence: 305,!,PUNCT,O
Sentence: 305,I,PRON,O
Sentence: 305,felt,VERB,O
Sentence: 305,like,SCONJ,O
Sentence: 305,I,PRON,O
Sentence: 305,had,AUX,BF
Sentence: 305,a,DET,IF
Sentence: 305,lot,NOUN,IF
Sentence: 305,of,ADP,IF
Sentence: 305,endurance,NOUN,IF
Sentence: 305,while,SCONJ,O
Sentence: 305,running,VERB,O
Sentence: 305,.,PUNCT,O
Sentence: 306,I,PRON,O
Sentence: 306,also,ADV,O
Sentence: 306,did,AUX,O
Sentence: 306,50,NUM,O
Sentence: 306,burpees,NOUN,BE
Sentence: 306,when,ADV,O
Sentence: 306,I,PRON,O
Sentence: 306,finished,VERB,O
Sentence: 306,running,VERB,O
Sentence: 306,.,PUNCT,O
Sentence: 306,I,PRON,O
Sentence: 306,was,AUX,O
Sentence: 306,exhausted,VERB,BF
Sentence: 306,after,ADP,O
Sentence: 306,completing,VERB,O
Sentence: 306,the,DET,O
Sentence: 306,burpees,NOUN,BE
Sentence: 306,.,PUNCT,O
Sentence: 307,I,PRON,O
Sentence: 307,did,AUX,O
Sentence: 307,20,NUM,O
Sentence: 307,jumping,NOUN,BE
Sentence: 307,jacks,NOUN,IE
Sentence: 307,I,PRON,O
Sentence: 307,'m,AUX,O
Sentence: 307,slightly,ADV,BF
Sentence: 307,out,SCONJ,IF
Sentence: 307,of,ADP,IF
Sentence: 307,breath,NOUN,IF
Sentence: 308,Jogging,VERB,O
Sentence: 308,in,ADP,O
Sentence: 308,place,NOUN,O
Sentence: 308,2,NUM,O
Sentence: 308,minutes,NOUN,O
Sentence: 308,Breathless,PROPN,O
Sentence: 308,for,ADP,O
Sentence: 308,a,DET,O
Sentence: 308,couple,NOUN,O
Sentence: 308,of,ADP,BF
Sentence: 308,minutes,NOUN,O
Sentence: 309,i,PRON,O
Sentence: 309,walked,VERB,BE
Sentence: 309,the,DET,O
Sentence: 309,neighborhood,NOUN,O
Sentence: 309,today,NOUN,O
Sentence: 309, ,SPACE,O
Sentence: 309,it,PRON,O
Sentence: 309,felt,VERB,O
Sentence: 309,good,ADJ,BF
Sentence: 309,to,PART,O
Sentence: 309,get,AUX,O
Sentence: 309,out,ADP,O
Sentence: 310,I,PRON,O
Sentence: 310,did,AUX,O
Sentence: 310,a,DET,O
Sentence: 310,youtube,NOUN,BE
Sentence: 310,workout,NOUN,O
Sentence: 310, ,SPACE,O
Sentence: 310,It,PRON,O
Sentence: 310,was,AUX,O
Sentence: 310,hard,ADJ,BF
Sentence: 310,but,CCONJ,O
Sentence: 310,felt,VERB,O
Sentence: 310,good,ADJ,BF
Sentence: 311,I,PRON,O
Sentence: 311,just,ADV,O
Sentence: 311,lifted,VERB,BE
Sentence: 311,weighs,NOUN,O
Sentence: 311,at,ADP,O
Sentence: 311,the,DET,O
Sentence: 311,gym,NOUN,O
Sentence: 311,I,PRON,O
Sentence: 311,'m,AUX,O
Sentence: 311,feeling,VERB,O
Sentence: 311,tired,ADJ,BF
Sentence: 311,but,CCONJ,O
Sentence: 311,energetic,ADJ,BF
Sentence: 311,and,CCONJ,O
Sentence: 311,accomplished,ADJ,BF
Sentence: 312,I,PRON,O
Sentence: 312,played,VERB,O
Sentence: 312,45,NUM,O
Sentence: 312,minutes,NOUN,O
Sentence: 312,of,ADP,O
Sentence: 312,soccer,NOUN,BE
Sentence: 312,with,ADP,O
Sentence: 312,my,DET,O
Sentence: 312,friends,NOUN,O
Sentence: 312, ,SPACE,O
Sentence: 312,My,DET,O
Sentence: 312,legs,NOUN,O
Sentence: 312,are,AUX,O
Sentence: 312,so,ADV,O
Sentence: 312,tired,ADJ,BF
Sentence: 313,I,PRON,O
Sentence: 313,ran,VERB,BE
Sentence: 313,and,CCONJ,IE
Sentence: 313,walked,VERB,IE
Sentence: 313,two,NUM,O
Sentence: 313,miles,NOUN,O
Sentence: 313,on,ADP,O
Sentence: 313,the,DET,O
Sentence: 313,treadmill,NOUN,O
Sentence: 313,.,PUNCT,O
Sentence: 313,I,PRON,O
Sentence: 313,felt,VERB,O
Sentence: 313,tired,ADJ,BF
Sentence: 313,and,CCONJ,IE
Sentence: 313,bored,ADJ,BF
Sentence: 313,.,PUNCT,O
Sentence: 314,I,PRON,O
Sentence: 314,did,AUX,O
Sentence: 314,one,NUM,O
Sentence: 314,hour,NOUN,O
Sentence: 314,of,ADP,O
Sentence: 314,a,DET,O
Sentence: 314,yoga,NOUN,BE
Sentence: 314,class,NOUN,O
Sentence: 314,.,PUNCT,O
Sentence: 314,I,PRON,O
Sentence: 314,feel,VERB,O
Sentence: 314,relaxed,ADJ,BF
Sentence: 314,",",PUNCT,O
Sentence: 314,calm,ADJ,BF
Sentence: 314,",",PUNCT,O
Sentence: 314,and,CCONJ,O
Sentence: 314,happy,ADJ,BF
Sentence: 314,.,PUNCT,O
Sentence: 315,just,ADV,O
Sentence: 315,ran,VERB,BE
Sentence: 315,two,NUM,O
Sentence: 315,miles,NOUN,O
Sentence: 315,very,ADV,BF
Sentence: 315,tired,ADJ,IF
Sentence: 316,20,NUM,O
Sentence: 316,squats,NOUN,BE
Sentence: 316,x,SYM,O
Sentence: 316,3,X,O
Sentence: 316,my,DET,BF
Sentence: 316,legs,NOUN,IF
Sentence: 316,burn,VERB,IF
Sentence: 317,I,PRON,O
Sentence: 317,ran,VERB,BE
Sentence: 317,a,DET,O
Sentence: 317,3.5,NUM,O
Sentence: 317,mile,NOUN,O
Sentence: 317,loop,NOUN,O
Sentence: 317,",",PUNCT,O
Sentence: 317,most,ADJ,O
Sentence: 317,of,ADP,O
Sentence: 317,which,DET,O
Sentence: 317,was,AUX,O
Sentence: 317,on,ADP,O
Sentence: 317,a,DET,O
Sentence: 317,crushed,ADJ,O
Sentence: 317,cinder,NOUN,O
Sentence: 317,track,NOUN,O
Sentence: 317,.,PUNCT,O
Sentence: 317,I,PRON,O
Sentence: 317,was,AUX,O
Sentence: 317,very,ADV,BF
Sentence: 317,tired,ADJ,IF
Sentence: 317,",",PUNCT,O
Sentence: 317,but,CCONJ,O
Sentence: 317,felt,VERB,O
Sentence: 317,strong,ADJ,BF
Sentence: 317,during,ADP,O
Sentence: 317,the,DET,O
Sentence: 317,last,ADJ,O
Sentence: 317,half,NOUN,O
Sentence: 317,mile,NOUN,O
Sentence: 317,.,PUNCT,O
Sentence: 318,I,PRON,O
Sentence: 318,just,ADV,O
Sentence: 318,finished,VERB,O
Sentence: 318,doing,VERB,O
Sentence: 318,a,DET,O
Sentence: 318,total,NOUN,O
Sentence: 318,of,ADP,O
Sentence: 318,160,NUM,O
Sentence: 318,situps,NOUN,BE
Sentence: 318,.,PUNCT,O
Sentence: 318,I,PRON,O
Sentence: 318,barely,ADV,O
Sentence: 318,finished,VERB,O
Sentence: 318,and,CCONJ,O
Sentence: 318,my,DET,BF
Sentence: 318,middle,ADJ,IF
Sentence: 318,feels,VERB,IF
Sentence: 318,sore,ADJ,IF
Sentence: 318,!,PUNCT,O
Sentence: 319,I,PRON,O
Sentence: 319,played,VERB,O
Sentence: 319,volleyball,NOUN,BE
Sentence: 319,for,ADP,O
Sentence: 319,three,NUM,O
Sentence: 319,hours,NOUN,O
Sentence: 319,earlier,ADV,O
Sentence: 319,I,PRON,O
Sentence: 319,still,ADV,O
Sentence: 319,feel,VERB,O
Sentence: 319,really,ADV,O
Sentence: 319,sore,ADJ,BF
Sentence: 320,I,PRON,O
Sentence: 320,ran,VERB,BE
Sentence: 320,2.5,NUM,O
Sentence: 320,miles,NOUN,O
Sentence: 320,in,ADP,O
Sentence: 320,twenty,NUM,O
Sentence: 320,minutes,NOUN,O
Sentence: 320,this,DET,O
Sentence: 320,morning,NOUN,O
Sentence: 320,I,PRON,O
Sentence: 320,feel,VERB,O
Sentence: 320,parched,ADJ,BF
Sentence: 320,and,CCONJ,O
Sentence: 320,tired,ADJ,BF
Sentence: 321,I,PRON,O
Sentence: 321,cross,VERB,O
Sentence: 321,country,NOUN,O
Sentence: 321,skied,VERB,BE
Sentence: 321,4,NUM,O
Sentence: 321,miles,NOUN,O
Sentence: 321,.,PUNCT,O
Sentence: 321,I,PRON,O
Sentence: 321,was,AUX,O
Sentence: 321,nervous,ADJ,BF
Sentence: 321,to,PART,O
Sentence: 321,fall,VERB,O
Sentence: 321,",",PUNCT,O
Sentence: 321,but,CCONJ,O
Sentence: 321,did,AUX,O
Sentence: 321,n't,PART,O
Sentence: 321,at,ADV,O
Sentence: 321,all,ADV,O
Sentence: 321,!,PUNCT,O
Sentence: 322,I,PRON,O
Sentence: 322,rode,VERB,BE
Sentence: 322,my,DET,O
Sentence: 322,bike,NOUN,O
Sentence: 322,on,ADP,O
Sentence: 322,the,DET,O
Sentence: 322,trainer,NOUN,O
Sentence: 322,for,ADP,O
Sentence: 322,1,NUM,O
Sentence: 322,hour,NOUN,O
Sentence: 322,.,PUNCT,O
Sentence: 322,My,DET,O
Sentence: 322,legs,NOUN,O
Sentence: 322,were,AUX,O
Sentence: 322,tired,ADJ,BF
Sentence: 322,at,ADP,O
Sentence: 322,the,DET,O
Sentence: 322,end,NOUN,O
Sentence: 322,.,PUNCT,O
Sentence: 323,Ran,PROPN,BE
Sentence: 323,5,NUM,O
Sentence: 323,miles,NOUN,O
Sentence: 323,on,ADP,O
Sentence: 323,the,DET,O
Sentence: 323,treadmill,NOUN,O
Sentence: 323,Felt,PROPN,O
Sentence: 323,good,ADJ,BF
Sentence: 323,while,SCONJ,O
Sentence: 323,running,VERB,O
Sentence: 323,",",PUNCT,O
Sentence: 323,but,CCONJ,O
Sentence: 323,was,AUX,O
Sentence: 323,tired,ADJ,BF
Sentence: 323,afterwards,ADV,O
Sentence: 323,.,PUNCT,O
Sentence: 324,I,PRON,O
Sentence: 324,lifted,VERB,BE
Sentence: 324,weights,NOUN,IE
Sentence: 324,in,ADP,O
Sentence: 324,the,DET,O
Sentence: 324,gym,NOUN,O
Sentence: 324,for,ADP,O
Sentence: 324,30,NUM,O
Sentence: 324,minutes,NOUN,O
Sentence: 324,.,PUNCT,O
Sentence: 324,I,PRON,O
Sentence: 324,felt,VERB,O
Sentence: 324,really,ADV,O
Sentence: 324,strong,ADJ,BF
Sentence: 324,during,ADP,O
Sentence: 324,the,DET,O
Sentence: 324,workout,NOUN,O
Sentence: 324,",",PUNCT,O
Sentence: 324,and,CCONJ,O
Sentence: 324,did,AUX,BF
Sentence: 324,n't,PART,IF
Sentence: 324,feel,VERB,IF
Sentence: 324,sore,ADJ,IF
Sentence: 324,afterwards,ADV,O
Sentence: 324,.,PUNCT,O
Sentence: 325,I,PRON,O
Sentence: 325,rode,VERB,O
Sentence: 325,30,NUM,O
Sentence: 325,miles,NOUN,O
Sentence: 325,on,ADP,O
Sentence: 325,my,DET,O
Sentence: 325,bike,NOUN,BE
Sentence: 325,today,NOUN,O
Sentence: 325,.,PUNCT,O
Sentence: 325, ,SPACE,O
Sentence: 325,My,DET,O
Sentence: 325,legs,NOUN,O
Sentence: 325,feel,VERB,O
Sentence: 325,shaky,ADJ,BF
Sentence: 325,and,CCONJ,O
Sentence: 325,i,PRON,O
Sentence: 325,am,AUX,O
Sentence: 325,exhausted,VERB,BF
Sentence: 325,.,PUNCT,O
Sentence: 326,I,PRON,O
Sentence: 326,used,VERB,O
Sentence: 326,the,DET,O
Sentence: 326,step,NOUN,BE
Sentence: 326,climber,NOUN,IE
Sentence: 326,for,ADP,O
Sentence: 326,30,NUM,O
Sentence: 326,minutes,NOUN,O
Sentence: 326,.,PUNCT,O
Sentence: 326, ,SPACE,O
Sentence: 326,I,PRON,O
Sentence: 326,am,AUX,O
Sentence: 326,totally,ADV,O
Sentence: 326,drained,VERB,BF
Sentence: 326,.,PUNCT,O
Sentence: 327,I,PRON,O
Sentence: 327,walked,VERB,BE
Sentence: 327,half,DET,O
Sentence: 327,an,DET,O
Sentence: 327,hour,NOUN,O
Sentence: 327,on,ADP,O
Sentence: 327,the,DET,O
Sentence: 327,treadmill,NOUN,O
Sentence: 327,.,PUNCT,O
Sentence: 327,I,PRON,O
Sentence: 327,felt,VERB,O
Sentence: 327,exhausted,ADJ,BF
Sentence: 327,and,CCONJ,O
Sentence: 327,dehydrated,VERB,BF
Sentence: 327,.,PUNCT,O
Sentence: 328,I,PRON,O
Sentence: 328,rode,VERB,BE
Sentence: 328,the,DET,O
Sentence: 328,stationary,ADJ,O
Sentence: 328,bike,NOUN,O
Sentence: 328,5,NUM,O
Sentence: 328,miles,NOUN,O
Sentence: 328,.,PUNCT,O
Sentence: 328,I,PRON,O
Sentence: 328,felt,VERB,O
Sentence: 328,sweaty,NOUN,BF
Sentence: 328,and,CCONJ,O
Sentence: 328,out,SCONJ,BF
Sentence: 328,of,ADP,IF
Sentence: 328,breath,NOUN,IF
Sentence: 328,.,PUNCT,O
Sentence: 329,I,PRON,O
Sentence: 329,ran,VERB,BE
Sentence: 329,for,ADP,O
Sentence: 329,two,NUM,O
Sentence: 329,miles,NOUN,O
Sentence: 329,on,ADP,O
Sentence: 329,a,DET,O
Sentence: 329,treadmill,NOUN,O
Sentence: 329,It,PRON,O
Sentence: 329,was,AUX,O
Sentence: 329,great,ADJ,BF
Sentence: 329,!,PUNCT,O
Sentence: 330,I,PRON,O
Sentence: 330,did,AUX,O
Sentence: 330,chest,VERB,BE
Sentence: 330,presses,NOUN,IE
Sentence: 330,on,ADP,O
Sentence: 330,the,DET,O
Sentence: 330,squat,ADJ,O
Sentence: 330,rack,NOUN,O
Sentence: 330,I,PRON,O
Sentence: 330,'m,AUX,O
Sentence: 330,a,DET,O
Sentence: 330,little,ADJ,O
Sentence: 330,sore,ADJ,BF
Sentence: 331,I,PRON,O
Sentence: 331,just,ADV,O
Sentence: 331,jogged,VERB,BE
Sentence: 331,on,ADP,O
Sentence: 331,the,DET,O
Sentence: 331,treadmill,NOUN,O
Sentence: 331,for,ADP,O
Sentence: 331,45,NUM,O
Sentence: 331,minutes1,NOUN,O
Sentence: 331,My,DET,O
Sentence: 331,legs,NOUN,O
Sentence: 331,are,AUX,O
Sentence: 331,so,ADV,BF
Sentence: 331,sore,ADJ,IF
Sentence: 331,.,PUNCT,O
Sentence: 332,I,PRON,O
Sentence: 332,swam,PROPN,BE
Sentence: 332,30,NUM,O
Sentence: 332,laps,NOUN,O
Sentence: 332,at,ADP,O
Sentence: 332,my,DET,O
Sentence: 332,local,ADJ,O
Sentence: 332,gym,NOUN,O
Sentence: 332,.,PUNCT,O
Sentence: 332,I,PRON,O
Sentence: 332,could,VERB,O
Sentence: 332,use,VERB,O
Sentence: 332,a,DET,O
Sentence: 332,nap,NOUN,BF
Sentence: 332,after,ADP,O
Sentence: 332,that,DET,O
Sentence: 332,workout,NOUN,O
Sentence: 332,.,PUNCT,O
Sentence: 333,I,PRON,O
Sentence: 333,did,AUX,O
Sentence: 333,five,NUM,O
Sentence: 333,sets,NOUN,O
Sentence: 333,of,ADP,O
Sentence: 333,push,NOUN,BE
Sentence: 333,-,PUNCT,IE
Sentence: 333,up,ADP,IE
Sentence: 333,I,PRON,O
Sentence: 333,felt,VERB,O
Sentence: 333,so,ADV,O
Sentence: 333,drained,ADJ,BF
Sentence: 333,and,CCONJ,O
Sentence: 333,weak,ADJ,BF
Sentence: 334,I,PRON,O
Sentence: 334,did,AUX,O
Sentence: 334,a,DET,O
Sentence: 334,swiss,ADJ,BE
Sentence: 334,ball,NOUN,IE
Sentence: 334,hamstring,VERB,IE
Sentence: 334,curl,NOUN,IE
Sentence: 334,today,NOUN,O
Sentence: 334,.,PUNCT,O
Sentence: 334,I,PRON,O
Sentence: 334,felt,VERB,O
Sentence: 334,unbalance,NOUN,BF
Sentence: 334,.,PUNCT,O
Sentence: 335,I,PRON,O
Sentence: 335,did,AUX,O
Sentence: 335,a,DET,O
Sentence: 335,boxing,VERB,BE
Sentence: 335,class,NOUN,IE
Sentence: 335,at,ADP,O
Sentence: 335,the,DET,O
Sentence: 335,gym,NOUN,O
Sentence: 335,Excited,ADJ,BF
Sentence: 335,but,CCONJ,O
Sentence: 335,tired,ADJ,BF
Sentence: 336,Ran,PROPN,BE
Sentence: 336,30,NUM,O
Sentence: 336,minutes,NOUN,O
Sentence: 336,on,ADP,O
Sentence: 336,the,DET,O
Sentence: 336,treadmill,NOUN,O
Sentence: 336,I,PRON,O
Sentence: 336,felt,VERB,O
Sentence: 336,really,ADV,BF
Sentence: 336,tired,ADJ,IF
Sentence: 336,",",PUNCT,O
Sentence: 336,but,CCONJ,O
Sentence: 336,happy,ADJ,BF
Sentence: 336,i,PRON,O
Sentence: 336,completed,VERB,O
Sentence: 336,my,DET,O
Sentence: 336,goal,NOUN,O
Sentence: 337,I,PRON,O
